pss_locale,county_code,school_id,school_name,lo_grade,hi_grade,street,city,pss_county_fips,state,pss_fips,zip,pss_phone,pss_sch_days,pss_stu_day_hrs,pss_library,pss_enroll_ug,pss_enroll_pk,pss_enroll_k,pss_enroll_1,pss_enroll_2,pss_enroll_3,pss_enroll_4,pss_enroll_5,pss_enroll_6,pss_enroll_7,pss_enroll_8,pss_enroll_9,pss_enroll_10,pss_enroll_11,pss_enroll_12,enrollment,pss_enroll_tk12,pss_race_ai,pss_race_as,pss_race_h,pss_race_b,pss_race_w,pss_race_p,pss_race_2,teachers_fte,pss_coed,pss_type,pss_level,pss_relig,pss_comm_type,pss_indian_pct,pss_asian_pct,pss_hisp_pct,pss_black_pct,pss_white_pct,pss_pacisl_pct,pss_twomore_pct,pss_stdtch_rt,pss_orient,pss_county_name,pss_assoc_1,pss_assoc_2,pss_assoc_3,pss_assoc_4,pss_assoc_5,pss_assoc_6,pss_assoc_7,pss_assoc_8,grade_band,county_name,school_type,school_type_detail,pvt_pct_nonwhite,locale_label,locale_type,definition,school_status
41,24021,A1771135,Kid's Villa Learning Center Llc,2,4,9503 FINGERBOARD RD,IJAMSVILLE,021,MD,24,21754,3018749100,NA,6,No,NA,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,30,NA,NA,NA,NA,NA,NA,NA,2.3,1,7,1,3,4,NA,NA,NA,NA,NA,NA,NA,13.04,30,FREDERICK,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Frederick County,private,private,NA,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A9701824,The Kings Christian Academy,2,17,20738 POINT LOOKOUT RD,CALLAWAY,037,MD,24,20620,3019943080,175,7,Yes,NA,16,14,29,25,35,25,22,19,30,40,32,20,29,25,361,345,0,11,11,92,224,1,6,32.4,1,1,3,2,4,0,3.18,3.18,26.66,64.92,0.28,1.73,10.64,8,ST. MARY'S,Association of Christian Schools International (ACSI),NA,NA,NA,NA,NA,NA,NA,All Grades,St.Mary's County,private,private,31.85,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24033,A1301586,New Life Christian Academy,2,17,17411 CENTRAL AVE,UPPER MARLBORO,033,MD,24,20774,3015679507,180,6.5,Yes,NA,37,24,15,10,15,13,16,15,12,14,17,22,16,15,241,204,0,3,4,192,5,0,0,22,1,1,3,2,4,0,1.47,1.96,94.11,2.45,0,0,9.27,10,PRINCE GEORGE'S,NA,NA,NA,NA,NA,NA,NA,NA,All Grades,Prince George's County,private,private,96.07,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24025,A9902238,The Highlands School,7,17,2409 CRESWELL RD,BEL AIR,025,MD,24,21015,4108361415,170,7,Yes,NA,NA,NA,NA,2,6,5,5,8,12,8,7,6,5,4,68,68,0,2,1,9,53,0,3,26.1,1,4,3,3,4,0,2.94,1.47,13.23,77.94,0,4.41,2.6,30,HARFORD,State or regional independent school association,NA,NA,NA,NA,NA,NA,NA,All Grades,Harford County,private,private,19.11,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24031,A9701745,Camp Olympia Country Day School,2,4,5511 MUNCASTER MILL RD,ROCKVILLE,031,MD,24,20855,3019269281,192,4,Yes,3,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,6,0,0,1,0,4,0,1,1,1,6,1,3,4,0,0,16.66,0,66.66,0,16.66,6,30,MONTGOMERY,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,33.32,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24031,K9302752,Butler Montessori,2,13,15951 GERMANTOWN RD,DARNESTOWN,031,MD,24,20874,3019776600,174,6.5,Yes,NA,52,14,17,15,7,9,10,4,8,10,NA,NA,NA,NA,146,94,0,25,1,4,50,0,14,14,1,2,1,3,4,0,26.59,1.06,4.25,53.19,0,14.89,6.71,30,MONTGOMERY,Association Montessori International (AMI),Other school association(s),NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,20.200000000000003,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24013,A1301576,Legacy School,7,13,115 TERRAPIN RD,ELDERSBURG,013,MD,24,21784,4105491717,175,7,Yes,NA,NA,NA,NA,1,3,9,13,14,9,8,NA,NA,NA,NA,57,57,0,5,0,3,48,0,1,17.6,1,4,1,3,4,0,8.77,0,5.26,84.21,0,1.75,3.23,30,CARROLL,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES/MS,Carroll County,private,private,7.01,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24031,02032245,Mater Amoris School,2,11,18501 MINK HOLLOW RD,ASHTON,031,MD,24,20861,3017747468,173,7,Yes,NA,17,3,6,6,2,2,7,4,NA,NA,NA,NA,NA,NA,47,30,0,3,2,6,19,0,0,3.1,1,2,1,3,4,0,10,6.66,20,63.33,0,0,9.67,30,MONTGOMERY,Association Montessori International (AMI),NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,26.66,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24021,01651164,St John's Catholic Prep,14,17,PO BOX 909,BUCKEYSTOWN,021,MD,24,21717,3016624210,180,6.75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,87,69,80,302,302,0,30,15,19,208,0,30,28.4,1,1,2,1,4,0,9.93,4.96,6.29,68.87,0,9.93,10.63,1,FREDERICK,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,HS,Frederick County,private,private,21.18,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24005,00579448,Oldfields School,13,17,1500 GLENCOE RD,SPARKS GLENCOE,005,MD,24,21152,4104724800,173,9.75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18,33,33,33,120,120,0,29,5,26,60,0,0,25.3,2,1,2,3,4,0,24.16,4.16,21.66,50,0,0,4.74,30,BALTIMORE,National Coalition of Girls' Schools (NCGS),National Association of Independent Schools (NAIS),The Association of Boarding Schools (TABS),NA,NA,NA,NA,NA,HS,Baltimore County,private,private,25.82,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24031,BB181325,Butler School,2,13,15951 GERMANTOWN RD,GERMANTOWN,031,MD,24,20874,3019776600,173,7,Yes,NA,56,14,18,14,6,10,9,4,8,10,NA,NA,NA,NA,149,93,NA,36,NA,NA,NA,NA,12,11.6,1,2,1,3,4,NA,38.7,NA,NA,NA,NA,12.9,8.01,30,MONTGOMERY,Association Montessori International (AMI),Other school association(s),NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,NA,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24005,00578557,St Stephen Parochial School,2,13,8028 BRADSHAW RD,KINGSVILLE,005,MD,24,21087,4105927617,178,7,No,NA,62,31,33,34,32,30,32,33,34,27,NA,NA,NA,NA,348,286,4,6,11,3,255,7,0,21.3,1,1,1,1,4,1.39,2.09,3.84,1.04,89.16,2.44,0,13.42,1,BALTIMORE,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Baltimore County,private,private,8.709999999999999,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24043,00580985,Huyetts Mennonite School,3,17,16404 NATIONAL PIKE,HAGERSTOWN,043,MD,24,21740,3017902252,175,6.5,Yes,NA,NA,6,5,12,3,10,8,10,10,9,5,10,5,8,101,101,0,6,0,0,95,0,0,8,1,1,3,2,4,0,5.94,0,0,94.05,0,0,12.62,24,WASHINGTON,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,All Grades,Washington County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24025,A9701840,The Monarch Montessori School,2,3,PO BOX 609,CHURCHVILLE,025,MD,24,21028,4108369560,170,6,Yes,NA,38,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7,0,0,0,2,5,0,0,2,1,2,1,3,4,0,0,0,28.57,71.42,0,0,3.5,30,HARFORD,American Montessori Society (AMS),Other Montessori association(s),NA,NA,NA,NA,NA,NA,ES,Harford County,private,private,28.57,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A0701220,Meadowview Amish School,6,13,28379 THOMPSON CORNER RD,MECHANICSVILLE,037,MD,24,20659,NA,180,6.5,Yes,NA,NA,NA,4,3,2,5,1,6,5,4,NA,NA,NA,NA,30,30,0,0,0,0,30,0,0,1,1,1,1,2,4,0,0,0,0,100,0,0,30,3,ST. MARY'S,Association Montessori International (AMI),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24017,01604996,St Mary's School,2,13,13735 NOTRE DAME PL,BRYANTOWN,017,MD,24,20617,3019326883,180,6.5,Yes,NA,39,22,19,26,23,29,22,21,28,28,NA,NA,NA,NA,257,218,1,6,17,24,156,1,13,20.5,1,1,1,1,4,0.45,2.75,7.79,11,71.55,0.45,5.96,10.63,1,CHARLES,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Charles County,private,private,25.650000000000002,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24017,A9103208,Grace Christian Academy Of Maryland,2,17,13000 ZEKIAH DR,WALDORF,017,MD,24,20601,3016450406,174,7.25,Yes,NA,44,22,18,28,14,19,16,23,10,26,18,24,12,32,306,262,2,8,7,160,59,0,26,24.9,1,1,3,2,4,0.76,3.05,2.67,61.06,22.51,0,9.92,10.52,8,CHARLES,Association of Christian Schools International (ACSI),Other special emphasis association(s),Other school association(s),NA,NA,NA,NA,NA,All Grades,Charles County,private,private,74.41000000000001,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24033,A9902206,Fairhaven School,3,17,17900 QUEEN ANNE RD,UPPER MARLBORO,033,MD,24,20774,3012498060,170,8,Yes,NA,NA,1,4,3,5,3,1,4,4,8,9,4,9,4,59,59,0,1,2,10,36,0,10,5.6,1,1,3,2,4,0,1.69,3.38,16.94,61.01,0,16.94,10.53,8,PRINCE GEORGE'S,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,All Grades,Prince George's County,private,private,37.260000000000005,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,01604839,St John's Elementary School,2,13,43900 SAINT JOHNS RD,HOLLYWOOD,037,MD,24,20636,3013732142,180,7,Yes,NA,19,22,26,17,27,26,12,13,29,22,NA,NA,NA,NA,213,194,0,6,4,3,163,0,18,17.4,1,1,1,1,4,0,3.09,2.06,1.54,84.02,0,9.27,11.14,1,ST. MARY'S,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,12.87,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24027,A1501837,Glenwood Academy,8,15,16151 OLD FREDERICK RD,MOUNT AIRY,027,MD,24,21771,4104896959,170,7,Yes,NA,NA,NA,NA,NA,2,2,5,4,2,5,4,2,NA,NA,26,26,0,0,0,0,26,0,0,8.6,1,1,3,3,4,0,0,0,0,100,0,0,3.02,30,HOWARD,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,All Grades,Howard County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A1101238,Woodburn Hill Amish Parochial School,6,13,28379 THOMPSON CORNER RD,MECHANICSVILLE,037,MD,24,20659,NA,180,6.5,Yes,NA,NA,NA,6,2,6,1,3,4,5,2,NA,NA,NA,NA,29,29,0,0,0,0,29,0,0,1,1,1,1,2,4,0,0,0,0,100,0,0,29,3,ST. MARY'S,Association Montessori International (AMI),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24031,00581504,Spencerville Adventist Academy,2,17,2502 SPENCERVILLE RD,SPENCERVILLE,031,MD,24,20868,3014219101,180,7.5,Yes,NA,13,15,20,23,20,19,37,27,29,18,41,47,44,46,399,386,0,42,120,100,119,0,5,31,1,1,3,2,4,0,10.88,31.08,25.9,30.82,0,1.29,12.45,28,MONTGOMERY,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,All Grades,Montgomery County,private,private,58.269999999999996,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24045,00579947,Salisbury Christian School,2,17,807 PARKER RD,SALISBURY,045,MD,24,21804,4105460661,176,7,Yes,NA,38,38,40,30,41,34,45,57,41,42,40,44,44,39,573,535,1,25,22,43,417,0,27,50.3,1,1,3,2,4,0.18,4.67,4.11,8.03,77.94,0,5.04,10.63,2,WICOMICO,Association of Christian Schools International (ACSI),NA,NA,NA,NA,NA,NA,NA,All Grades,Wicomico County,private,private,17.36,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24045,02032992,Salisbury Baptist Academy,3,15,6413 HOBBS RD,SALISBURY,045,MD,24,21804,4105464455,175,6.91,Yes,NA,NA,4,4,4,4,7,5,6,3,4,3,1,NA,NA,45,45,0,0,3,6,29,0,7,5.8,1,1,3,2,4,0,0,6.66,13.33,64.44,0,15.55,7.75,5,WICOMICO,Other religious school associations,NA,NA,NA,NA,NA,NA,NA,All Grades,Wicomico County,private,private,35.540000000000006,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A0103965,Friendship Mennonite School,6,13,25979 FRIENDSHIP SCHOOL RD,MECHANICSVILLE,037,MD,24,20659,NA,180,6.5,Yes,NA,NA,NA,3,3,6,3,2,6,3,3,NA,NA,NA,NA,29,29,0,0,0,0,29,0,0,2,1,1,1,2,4,0,0,0,0,100,0,0,14.5,24,ST. MARY'S,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A1101234,Trinity Run Amish Parochial School,6,13,28379 THOMPSON CORNER RD,MECHANICSVILLE,037,MD,24,20659,NA,180,6.5,Yes,NA,NA,NA,3,2,6,1,3,2,5,1,NA,NA,NA,NA,23,23,0,0,0,0,23,0,0,1,1,1,1,2,4,0,0,0,0,100,0,0,23,3,ST. MARY'S,Association Montessori International (AMI),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A1301535,Cedar Grove Amish Parochial School,6,13,28379 THOMPSON CORNER RD,MECHANICSVILLE,037,MD,24,20659,NA,180,6.5,Yes,NA,NA,NA,6,2,4,1,6,5,3,1,NA,NA,NA,NA,28,28,0,0,0,0,28,0,0,1,1,1,1,2,4,0,0,0,0,100,0,0,28,3,ST. MARY'S,Association Montessori International (AMI),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,01604646,St Mary S Ryken High School,14,17,22600 CAMP CALVERT RD,LEONARDTOWN,037,MD,24,20650,3014752814,180,7.5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,185,178,166,704,704,1,40,22,133,478,0,30,55.6,1,1,2,1,4,0.14,5.68,3.12,18.89,67.89,0,4.26,12.66,1,ST. MARY'S,National Catholic Educational Association (NCEA),National Association of Independent Schools (NAIS),NA,NA,NA,NA,NA,NA,HS,St.Mary's County,private,private,26.410000000000004,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24037,A1101175,Budds Creek Amish Parochial School,6,13,28379 THOMPSON CORNER RD,MECHANICSVILLE,037,MD,24,20659,NA,180,6.5,Yes,NA,NA,NA,4,3,3,4,4,3,2,4,NA,NA,NA,NA,27,27,0,0,0,0,27,0,0,1,1,1,1,2,4,0,0,0,0,100,0,0,27,3,ST. MARY'S,Association Montessori International (AMI),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24021,01934153,Frederick Christian Academy,2,17,6642 CARPENTER RD,FREDERICK,021,MD,24,21703,3014738990,175,6.75,Yes,NA,17,11,10,8,7,3,2,8,4,4,6,5,3,7,95,78,0,8,12,21,37,0,0,11.3,1,1,3,2,4,0,10.25,15.38,26.92,47.43,0,0,6.9,5,FREDERICK,American Association of Christian Schools (AACS),NA,NA,NA,NA,NA,NA,NA,All Grades,Frederick County,private,private,42.300000000000004,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24047,A0509093,Most Blessed Sacrament Catholic School,2,13,11242 RACETRACK RD,BERLIN,047,MD,24,21811,4102081600,180,6,Yes,NA,35,18,22,21,24,31,23,26,24,23,NA,NA,NA,NA,247,212,0,14,20,0,178,0,0,21.8,1,1,1,1,4,0,6.6,9.43,0,83.96,0,0,9.72,1,WORCESTER,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Worcester County,private,private,9.43,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24043,00580817,Cedar Ridge School,7,17,12146 CEDAR RIDGE RD,WILLIAMSPORT,043,MD,24,21795,3015820282,180,6.5,Yes,NA,NA,NA,NA,1,2,3,NA,1,2,6,6,4,3,3,31,31,0,0,1,15,12,0,3,6,3,4,3,2,4,0,0,3.22,48.38,38.7,0,9.67,5.16,8,WASHINGTON,Other school association(s),NA,NA,NA,NA,NA,NA,NA,All Grades,Washington County,private,private,61.27,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24043,00579936,Paradise Mennonite School,6,15,19308 AIR VIEW RD,HAGERSTOWN,043,MD,24,21742,3017331368,180,7,Yes,NA,NA,NA,26,27,26,19,28,25,28,19,23,20,NA,NA,241,241,0,0,0,0,241,0,0,16,1,1,3,2,4,0,0,0,0,100,0,0,15.06,24,WASHINGTON,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,All Grades,Washington County,private,private,0,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
41,24043,00580883,Broadfording Christian Academy,2,17,13535 BROADFORDING CHURCH RD,HAGERSTOWN,043,MD,24,21740,3017978886,180,7,Yes,NA,35,14,14,11,17,17,13,15,10,15,20,22,28,54,285,250,NA,NA,NA,NA,NA,NA,NA,27.3,1,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,9.15,8,WASHINGTON,Association of Christian Schools International (ACSI),Other school association(s),NA,NA,NA,NA,NA,NA,All Grades,Washington County,private,private,NA,Rural fringe,Rural: Fringe,"Census-defined rural territory that is less than or equal to 5 miles from an urbanized area, as well as rural territory that is less than or equal to 2.5 miles from an urban cluster.",Open
42,24037,01605038,St Michaels School,2,13,PO BOX 259,RIDGE,037,MD,24,20680,3018725454,180,6.08,Yes,NA,20,12,21,14,19,14,26,19,24,23,NA,NA,NA,NA,192,172,0,4,49,12,93,0,14,10.9,1,1,1,1,4,0,2.32,28.48,6.97,54.06,0,8.13,15.77,1,ST. MARY'S,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,St.Mary's County,private,private,43.580000000000005,Rural distant,Rural: Distant,"Census-defined rural territory that is more than 5 miles but less than or equal to 25 miles from an urbanized area, as well as rural territory that is more than 2.5 miles but less than or equal to 10 miles from an urban cluster.",Open
