"","school_id","name","school_type","school_type_detail","grade_band","county","locale_code","pvt_pct_nonwhite","enrollment","teacher_fte"
"1761","A1301589","OHR CHADASH ACADEMY","private","private","ES/MS","BALTIMORE","11",1.63,"258","23.8"
"1762","A1301601","ROYAL INTERNATIONAL CHRISTIAN ACADEMY","private","private","All Grades","BALTIMORE","21",6.45,"35","4.9"
"1763","A1301606","ST ANNS HIGH SCHOOL","private","private","HS","PRINCE GEORGE'S","21",99.99,"3","2.6"
"1764","A1301616","THE AUBURN SCHOOL BALTIMORE","private","private","ES/MS","BALTIMORE","11",36.53,"52","10"
"1765","A1301620","VICTORY DAY SCHOOL","private","private","ES/MS","BALTIMORE","21",88.23,"22","7.4"
"1766","A1301622","WATSON HALL MONTESSORI SCHOOL","private","private","ES","BALTIMORE","21",78.56,"59","5.6"
"1767","A1390199","CENTER FOR YOUNG CHILDREN","private","private","ES","PRINCE GEORGE'S","21",35.28,"106","2.1"
"1768","A1390205","THE AUBURN SCHOOL SILVER SPRING CAMPUS","private","private","ES/MS","MONTGOMERY","13",29.28,"58","12"
"1769","A1501789","ALEF BET MONTESSORI SCHOOL INC.","private","private","ES","MONTGOMERY","13",0,"12","1"
"1770","A1501793","BALTIMORE MONTESSORI","private","private","ES","BALTIMORE","11",0,"65","3"
"1771","A1501797","BRIDGES MNONTESSORI","private","private","ES","HARFORD","41",6.97,"84","5.3"
"1772","A1501799","BETHESDA COUNTRY DAY SCHOOL","private","private","ES","MONTGOMERY","13",16.66,"110","4"
"1773","A1501811","CHESTER RIVER ADVENTIST SCHOOL","private","private","ES/MS","KENT","32",88.88,"9","1"
"1774","A1501812","CHILDREN'S HOME DIAGNOSTIC CENTER SCHOOL","private","private","MS/HS","BALTIMORE","21",83.32,"12","1"
"1775","A1501813","CHILDREN'S MANOR MONTESSORI SCHOOL & DAYCARE","private","private","ES","MONTGOMERY","21",NA,NA,"7"
"1776","A1501820","CORNERSTONE ACADEMY","private","private","MS/HS","HOWARD","41",36.83,"19","4.5"
"1777","A1501837","GLENWOOD ACADEMY","private","private","All Grades","HOWARD","41",0,"26","8.6"
"1778","A1501839","GODS LITTLE CHERUBS ELEMENTARY SCHOOL","private","private","ES","BALTIMORE","11",100,"4","2.9"
"1779","A1501844","GRACE EPISCOPAL DAY SCHOOL","private","private","ES","MONTGOMERY","21",61.62,"94","11.1"
"1780","A1501845","GREAT COMMISSION CHRISTIAN ACADEMY","private","private","ES","HARFORD","41",0,"3","2"
"1781","A1501851","INTERNATIONAL CONNECTIONS ACADEMY","private","private","All Grades","BALTIMORE","11",NA,"713","35.1"
"1782","A1501855","KINGS LANDING ACADEMY","private","private","MS/HS","CALVERT","41",0,"4","1"
"1783","A1501858","MAVEN ACADEMY THE","private","private","MS/HS","ANNE ARUNDEL","21",16.66,"24","2"
"1784","A1501883","SHAFER CENTER FOR EARLY INTERVENTION- THE","private","private","ES","BALTIMORE","21",57.88,"19","3.1"
"1785","A1501896","THE COMMUNITY SCHOOL","private","private","HS","BALTIMORE","11",35,"20","2.3"
"1786","A1501898","TOP HAT MONTESSORI","private","private","ES","MONTGOMERY","21",25,"29","3.3"
"1787","A1501901","TRINITY SCHOOL","private","private","ES/MS","HOWARD","21",35.75,"330","24"
"1788","A1501903","VILLAGE ACADEMY OF MARYLAND","private","private","HS","PRINCE GEORGE'S","21",99.99,"47","12.8"
"1789","A1592089","CAPITOL CHRISTIAN ACADEMY","private","private","MS/HS","PRINCE GEORGE'S","21",96.96,"66","10.5"
"1790","A1701896","ARROW CENTER FOR EDUCATION TANGRAM","private","private","UG","BALTIMORE","13",NA,"27","5"
"1791","A1701897","ARTS & IDEAS SUDBURY SCHOOL","private","private","UG","BALTIMORE","11",20.58,"68",NA
"1792","A1701912","CUMBERLAND MENNONITE SCHOOL","private","private","ES","ALLEGANY","23",0,"7","1.6"
"1793","A1701916","THE FOUNDATION SCHOOL","private","private","All Grades","PRINCE GEORGE'S","21",93.56,"140","19"
"1794","A1701920","GREEN VALLEY MONTESSORI SCHOOL","private","private","ES","FREDERICK","41",12.5,"68","3.4"
"1795","A1701925","HIGH ROAD SCHOOL OF ANNE ARUNDEL COUNTY","private","private","All Grades","ANNE ARUNDEL","41",NA,"67","1"
"1796","A1701930","ISLAMIC COMMUNITY SCHOOL","private","private","All Grades","BALTIMORE","11",99.99,"36","4.4"
"1797","A1701934","JOURNEY SCHOOL","private","private","MS","MONTGOMERY","41",5,"20","2.8"
"1798","A1701936","LAUREL HALL SCHOOL","private","private","All Grades","FREDERICK","22",NA,"62","10.6"
"1799","A1701939","LIFE SOURCE CHRISTIAN SCHOOL","private","private","ES","BALTIMORE","21",60,"20","2"
"1800","A1701946","MANN RESIDENTIAL SCHOOL","private","private","HS","BALTIMORE","13",69.81,"53","14"
"1801","A1701959","PATHWAYS SCHOOL -- CROSSLAND RE-ENTRY","private","private","HS","PRINCE GEORGE'S","21",100,"7","2"
"1802","A1701962","PATHWAYS SCHOOL--ANNE ARUNDEL","private","private","HS","ANNE ARUNDEL","21",48.13,"27","3"
"1803","A1701963","PATHWAYS SCHOOL--DUVAL RE-ENTRY","private","private","HS","PRINCE GEORGE'S","21",100,"8","2"
"1804","A1701964","PATHWAYS SCHOOL--EDGEWOOD","private","private","HS","MONTGOMERY","21",91.29,"23","4"
"1805","A1701972","SMITHSON'S CHRISTIAN SCHOOL","private","private","ES/MS","CAROLINE","42",6.66,"15","2.3"
"1806","A1701975","ST FRANCES OUTREACH CENTER","private","private","HS","BALTIMORE","11",94.76,"172","19.6"
"1807","A1701980","THE LIVING WATER SCHOOL","private","private","UG","PRINCE GEORGE'S","21",99.99,"37","4.6"
"1808","A1701981","TONG LE MONTESSORI SCHOOL","private","private","ES","BALTIMORE","11",0,"17","1"
"1809","A1701986","UNIVERSE OF FUTURE LEARNING","private","private","All Grades","PRINCE GEORGE'S","21",100,"76","12.4"
"1810","A1701988","YESHIVAS TORAS SIMCHA","private","private","ES","BALTIMORE","21",0,"69","5.8"
"1811","A1771121","ALEF BET MONTESSORI SCHOOL INC.","private","private","ES","MONTGOMERY","13",0,"23","1.9"
"1812","A1771135","KID'S VILLA LEARNING CENTER LLC","private","private","ES","FREDERICK","41",NA,"65","2.3"
"1813","A1771136","KINDER-PRAISE LEARNING CENTER","private","private","ES","BALTIMORE","21",NA,"17","1.3"
"1814","A1771156","THE GAN MONTESSORI","private","private","ES","MONTGOMERY","21",0,"55","2.4"
"1815","A1771158","THE LEARNING EXPERIENCE AT PARKVILLE","private","private","ES","BALTIMORE","21",NA,"14","1"
"1816","A1771160","THE PREMERON","private","private","ES","ANNE ARUNDEL","21",73.33,"55","1"
"1817","A1771162","TRINITY LUTHERAN CHRISTIAN SCHOOL & EARLY LRNG CTR","private","private","ES/MS","HARFORD","22",55.06,"236","28.4"
"1818","A9103128","AL-RAHMAH SCHOOL","private","private","All Grades","BALTIMORE","21",0.64,"360","41"
"1819","A9103129","ALPERT FAMILY ALEPH BET JEWISH DAY SCHOOL","private","private","ES","ANNE ARUNDEL","21",26.66,"15","4.9"
"1820","A9103131","APPLE MONTESSORI SCHOOL","private","private","ES","MONTGOMERY","13",0,"45","11"
"1821","A9103135","THE BENEDICTINE SCHOOL","private","private","UG","CAROLINE","42",19.4,"67","13"
"1822","A9103140","BETHEL CHRISTIAN ACADEMY","private","private","ES/MS","HOWARD","21",90.14,"327","30.8"
"1823","A9103155","CASA DE MONTESSORI","private","private","ES","MONTGOMERY","21",40,"41","2"
"1824","A9103158","THE CATHOLIC HIGH SCHOOL OF BALTIMORE","private","private","HS","BALTIMORE","11",21.04,"323","35"
"1825","A9103175","SENECA ACADEMY","private","private","ES","MONTGOMERY","41",19.29,"142","8"
"1826","A9103185","DIVINE PEACE ELEMENTARY SCHOOL","private","private","ES/MS","PRINCE GEORGE'S","41",99.99,"52","5"
"1827","A9103186","BITTINGER MENNONITE SCHOOL","private","private","All Grades","GARRETT","42",0,"46","4.5"
"1828","A9103193","EVERGREEN MONTESSORI SCHOOL","private","private","ES","MONTGOMERY","21",45.45,"78","18"
"1829","A9103196","FIRST BAPTIST SCHOOL OF LAUREL","private","private","ES/MS","PRINCE GEORGE'S","21",92.92,"132","10.9"
"1830","A9103199","MECHANICSVILLE MENNONITE SCHOOL","private","private","All Grades","ST. MARY'S","42",0,"34","3"
"1831","A9103200","FROM THE HEART CHRISTIAN SCHOOL","private","private","All Grades","PRINCE GEORGE'S","21",98.13,"238","26.3"
"1832","A9103208","GRACE CHRISTIAN ACADEMY OF MARYLAND","private","private","All Grades","CHARLES","41",74.41,"306","24.9"
"1833","A9103210","GRACE LUTHERAN SCHOOL","private","private","ES/MS","CHARLES","22",22.21,"249","15.8"
"1834","A9103211","GREATER GRACE CHRISTIAN ACADEMY","private","private","All Grades","BALTIMORE","11",28.77,"205","22.1"
"1835","A9103217","HILLSIDE MENNONITE SCHOOL","private","private","All Grades","WASHINGTON","22",0.71,"140","9.5"
"1836","A9103227","JULIA BROWN MONTESSORI SCHOOL","private","private","ES","MONTGOMERY","21",87.17,"101","4"
"1837","A9103228","THE LAMB OF GOD SCHOOL","private","private","ES/MS","BALTIMORE","21",13.1,"137","12.4"
"1838","A9103236","MONTESSORI INTERNATIONAL CHILDRENS HOUSE","private","private","ES","ANNE ARUNDEL","21",27.37,"162","6.9"
"1839","A9103237","MOTHER OF GOD SCHOOL","private","private","ES/MS","MONTGOMERY","21",62.82,"191","13.3"
"1840","A9103243","NATIONAL CHRISTIAN ACADEMY","private","private","All Grades","PRINCE GEORGE'S","21",97.6,"266","18.6"
"1841","A9103244","NAVAL ACADEMY PRIMARY SCHOOL","private","private","ES","ANNE ARUNDEL","21",6.93,"239","24.1"
"1842","A9103249","NEW HOPE ACADEMY","private","private","All Grades","PRINCE GEORGE'S","21",81.12,"152","17.3"
"1843","A9103250","NEW LIFE CHRISTIAN SCHOOL","private","private","All Grades","FREDERICK","41",24.88,"247","20.9"
"1844","A9103272","SALISBURY MENNONITE SCHOOL","private","private","All Grades","WICOMICO","41",0,"28","3"
"1845","A9103277","ST JANE FRANCIS SCHOOL","private","private","ES/MS","ANNE ARUNDEL","21",10.07,"185","15.3"
"1846","A9103283","ST MARGARET'S DAY SCHOOL","private","private","ES","ANNE ARUNDEL","21",15.78,"120","1.5"
"1847","A9103294","THE SUMMIT SCHOOL","private","private","ES/MS","ANNE ARUNDEL","21",23.83,"109","26.8"
"1848","A9103296","SUNNY MEADOW SCHOOL","private","private","ES/MS","ST. MARY'S","41",0,"23","1"
"1849","A9103297","SWANTON MENNONITE FELLOWSHIP SCHOOL","private","private","ES/MS","GARRETT","42",0,"17","2"
"1850","A9103301","TORAH INSTITUTE","private","private","ES/MS","BALTIMORE","21",0,"682","53.8"
"1851","A9103312","VILLAGE MONTESSORI SCHOOL, LLC","private","private","ES","MONTGOMERY","21",43.75,"97","6.4"
"1852","A9103318","WASHINGTON EPISCOPAL SCHOOL","private","private","ES/MS","MONTGOMERY","13",31.61,"263","44.3"
"1853","A9103319","WASHINGTON NEW CHURCH SCHOOL","private","private","All Grades","PRINCE GEORGE'S","21",75,"36","8.5"
"1854","A9300453","FRIENDS COMMUNITY SCHOOL","private","private","ES/MS","PRINCE GEORGE'S","21",NA,"248","24.4"
"1855","A9300456","ST ANNES SCHOOL OF ANNAPOLIS","private","private","ES/MS","ANNE ARUNDEL","21",35.89,"250","27.8"
"1856","A9302909","CHAPELGATE CHRISTIAN ACADEMY","private","private","All Grades","HOWARD","21",34.69,"326","25.9"
"1857","A9303057","COMMUNITY INITIATIVES ACADEMY","private","private","All Grades","BALTIMORE","11",100,"16","1.1"
"1858","A9303113","BEDDOW SCHOOL - WALDORF CAMPUS","private","private","ES","CHARLES","22",66.65,"28","3"
"1859","A9303236","LOVEVILLE MENNONITE SCHOOL","private","private","ES/MS","ST. MARY'S","41",0,"48","4"
"1860","A9303238","SALEM SCHOOL","private","private","MS/HS","GARRETT","42",8.33,"12","4"
"1861","A9303256","STARMARKER SCHOOL EARLY EDUCATION WYILDWOOD","private","private","ES","ST. MARY'S","23",0,"127","1"
"1862","A9303444","FRIENDSHIP MONTESSORI SCHOOL","private","private","ES","KENT","42",0,"31","2.4"
"1863","A9502014","A CHILD S PLACE","private","private","ES","BALTIMORE","11",20,"43","1"
"1864","A9502030","BAY MONTESSORI SCHOOL","private","private","ES/MS","ST. MARY'S","23",10,"77","7.6"
"1865","A9502040","CHILDREN'S MANOR MONTESSORI","private","private","ES","HOWARD","21",26.81,"192","5"
"1866","A9502050","COVENANT LIFE SCHOOL","private","private","All Grades","MONTGOMERY","21",27.41,"287","26.1"
"1867","A9502058","EMMANUEL LUTHERAN SCHOOL","private","private","ES/MS","BALTIMORE","21",NA,"126","11.6"
"1868","A9502072","THE GREENMOUNT SCHOOL","private","private","ES/MS","BALTIMORE","11",22.59,"115","12.5"
"1869","A9502107","MARYLAND GOSPEL ASSEMBLY SCHOOL","private","private","All Grades","PRINCE GEORGE'S","21",100,"8","4"
"1870","A9502118","MOTHER SETON ACADEMY","private","private","MS","BALTIMORE","11",99.99,"72","11.3"
"1871","A9502119","THE BALTIMORE ACADEMY","private","private","HS","BALTIMORE","11",100,"20","4"
"1872","A9502122","NEW ERA EDUCAITON INC","private","private","ES","BALTIMORE","11",100,"11","1"
"1873","A9502145","SMCA","private","private","All Grades","CHARLES","41",61.35,"505","45.6"
"1874","A9502146","ST IGNATIUS LOYOLA ACADEMY","private","private","MS","BALTIMORE","11",98.21,"113","14.1"
"1875","A9502160","RELAY CHILDREN'S CENTER","private","private","ES","BALTIMORE","21",30,"10","1"
"1876","A9502162","TORAH SCHOOL OF GREATER WASHINGTON","private","private","ES","MONTGOMERY","13",0,"376","33.4"
"1877","A9701726","AL-HUDA SCHOOL","private","private","All Grades","PRINCE GEORGE'S","21",63.4,"627","20.1"
"1878","A9701745","CAMP OLYMPIA COUNTRY DAY SCHOOL","private","private","ES","MONTGOMERY","41",33.32,"27","1"
"1879","A9701779","ELVATON CHRISTIAN ACADEMY","private","private","ES/MS","ANNE ARUNDEL","21",27.76,"51","5.8"
"1880","A9701781","EMMORTON BAPTIST ACADEMY","private","private","All Grades","HARFORD","22",24.52,"53","9"
"1881","A9701782","EXECUTIVE CHILD DEVELOPMENT CENTER","private","private","ES","MONTGOMERY","21",100,"60","1"
"1882","A9701783","FAITH ARTS ACADEMY","private","private","ES","MONTGOMERY","21",100,"58","8"
"1883","A9701804","H.O.P.E. ACADEMY, INC.","private","private","ES","BALTIMORE","11",99.99,"113","8.5"
"1884","A9701808","HIGHLAND PARK CHRISTIAN ACADEMY","private","private","ES/MS","PRINCE GEORGE'S","21",98.71,"231","24.9"
"1885","A9701819","LAUREL HALL SCHOOL - HAGERSTOWN","private","private","All Grades","WASHINGTON","41",38.75,"80","11"
"1886","A9701824","THE KINGS CHRISTIAN ACADEMY","private","private","All Grades","ST. MARY'S","41",31.85,"361","32.4"
"1887","A9701834","THE MANOR MONTESSORI SCHOOL","private","private","ES","MONTGOMERY","21",44.82,"126","10"
"1888","A9701835","MARY OF NAZARETH SCHOOL","private","private","ES/MS","MONTGOMERY","41",39.79,"472","29"
"1889","A9701840","THE MONARCH MONTESSORI SCHOOL","private","private","ES","HARFORD","41",28.57,"45","2"
"1890","A9701848","NIST CHILD CARE CENTER","private","private","ES","MONTGOMERY","21",5.55,"104","1"
"1891","A9701852","STERLING EAST-CHESAPEAKE CAMPUS","private","private","All Grades","HARFORD","22",32.43,"37","5.3"
"1892","A9701857","OUTREACH CHRISTIAN CENTER ACADEMY","private","private","ES","PRINCE GEORGE'S","21",100,"36","1.1"
"1893","A9701865","PIONEER BAPTIST CHURCH SCHOOL","private","private","All Grades","FREDERICK","31",0,"5","1"
"1894","A9701869","POTOMAC GLEN DAY SCHOOL","private","private","ES","MONTGOMERY","21",NA,"103","1"
"1895","A9701871","RADCLIFFE CREEK SCHOOL","private","private","ES/MS","KENT","32",2.4,"135","26.3"
"1896","A9701915","VILLA MARIA SCHOOL","private","private","ES/MS","BALTIMORE","41",82.65,"75","14"
"1897","A9701925","WOODSIDE SCHOOL","private","private","ES/MS","CHARLES","42",0,"26","1"
"1898","A9701927","YOUTH IN TRANSITION SCHOOL","private","private","MS/HS","BALTIMORE","21",77.5,"80","14"
"1899","A9704309","JAMON MONTESSORI DAY SCHOOL","private","private","ES","MONTGOMERY","21",90,"22","5.8"
"1900","A9704314","LITTLE TRAVELERS DAYCARE & LEARNING CENTER","private","private","ES","FREDERICK","21",0,"22","1"
"1901","A9704318","REDWOOD MONTESSORI ACADEMY","private","private","ES","MONTGOMERY","13",NA,"50","2"
"1902","A9902187","CHILDWAY","private","private","ES","MONTGOMERY","21",80,"20","2"
"1903","A9902195","COMMUNITY SCHOOL OF MARYLAND","private","private","UG","MONTGOMERY","41",62.95,"27","5"
"1904","A9902206","FAIRHAVEN SCHOOL","private","private","All Grades","PRINCE GEORGE'S","41",37.26,"59","5.6"
"1905","A9902215","FREDERICK COUNTRY DAY MONTESSORI SCHOOL","private","private","ES","FREDERICK","13",33.32,"41","2"
"1906","A9902217","FRIENDS MEETING SCHOOL","private","private","All Grades","FREDERICK","41",11.62,"86","13.6"
"1907","A9902226","THE GODDARD SCHOOL","private","private","ES","HOWARD","21",0,"122","1"
"1908","A9902237","HIGH ROAD SCHOOL OF BALTIMORE COUNTY","private","private","MS/HS","BALTIMORE","21",56.34,"55","6"
"1909","A9902238","THE HIGHLANDS SCHOOL","private","private","All Grades","HARFORD","41",19.11,"68","26.1"
"1910","A9902262","LIGHTHOUSE CHRISTIAN ACADEMY","private","private","All Grades","ALLEGANY","13",1.2,"83","10.6"
"1911","A9902271","MONTROSE SCHOOL","private","private","ES","MONTGOMERY","21",66.66,"37","1"
"1912","A9902282","NORBECK MONTESSORI CENTER","private","private","ES","MONTGOMERY","21",20,"112","4.1"
"1913","A9902309","SHOREHAVEN SCHOOL","private","private","UG","CECIL","21",70.96,"31","5.4"
"1914","AA000487","FAITH BAPTIST SCHOOL","private","private","All Grades","WICOMICO","13",18.94,"116","17.6"
"1915","AA000835","LAKE SHORE CHRISTIAN ACADEMY","private","private","All Grades","ANNE ARUNDEL","21",0,"28","5"
"1916","AA000920","MARYVALE PREPARATORY SCHOOL","private","private","MS/HS","BALTIMORE","21",16.03,"430","46.1"
"1917","AA000980","LOVE OF LEARNING MONTESSORI SCHOOL","private","private","ES","HOWARD","13",33.33,"70","10"
"1918","AA001396","ST PAULS LUTHERAN SCHOOL","private","private","ES/MS","BALTIMORE","41",12.39,"162","11.8"
"1919","AA001400","ST PETERS CHRISTIAN DAY SCHOOL","private","private","ES","BALTIMORE","21",63.05,"74","8.8"
"1920","AA890427","GEORGE E PETERS ADVENTIST SCHOOL","private","private","ES/MS","PRINCE GEORGE'S","21",99.37,"170","12.9"
"1921","BB130247","KEMP MILL MONTORSORRI SCHOOL","private","private","ES","MONTGOMERY","21",0,"25","4.3"
"1922","BB140603","BETHESDA COUNTRY DAY SCHOOL","private","private","ES","MONTGOMERY","13",NA,"52","4"
"1923","BB140605","OLNEY ADVENTIST PREP","private","private","ES/MS","MONTGOMERY","21",62.59,"123","10.9"
